,Rooms,Distance,Postcode,Bathroom,Car,Landsize,Lattitude,Longtitude,Propertycount,Type_h,Type_t,Type_u,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Price
12575,4,12.3,3166.0,2.0,1.0,581.0,-37.90706,145.09524,3224.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1495000.0
12576,3,15.5,3167.0,1.0,2.0,704.0,-37.93409000000001,145.08383,3692.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1110000.0
12577,3,11.4,3204.0,1.0,2.0,401.0,-37.90491,145.04568,3578.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1103000.0
12578,4,21.5,3195.0,2.0,2.0,554.0,-37.99323,145.0744,5087.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1630000.0
12579,4,21.5,3195.0,2.0,2.0,787.0,-37.98616,145.08139,5087.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,1230000.0
12580,3,8.5,3044.0,1.0,3.0,446.0,-37.73366,144.94321000000005,7485.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,850000.0
12581,4,3.5,3207.0,3.0,2.0,362.0,-37.83467,144.92775,8648.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1631000.0
12582,3,3.5,3207.0,3.0,2.0,114.0,-37.83981,144.9364,8648.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1845000.0
12583,3,3.5,3207.0,1.0,0.0,99.0,-37.83509,144.94286,8648.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1000000.0
12585,3,4.6,3181.0,1.0,0.0,435.0,-37.85793,145.00734,7717.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1650000.0
12586,3,8.4,3072.0,1.0,2.0,588.0,-37.73787,145.0229,14577.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1072500.0
12587,3,8.4,3072.0,1.0,2.0,465.0,-37.73027,145.00189,14577.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,920000.0
12592,3,2.4,3121.0,2.0,0.0,195.0,-37.81384,145.00358,14949.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1525000.0
12593,3,2.4,3121.0,1.0,1.0,151.0,-37.8264,145.00935,14949.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1200000.0
12595,2,19.9,3134.0,1.0,1.0,766.0,-37.80902,145.23561,7785.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1040000.0
12596,4,21.3,3135.0,2.0,2.0,650.0,-37.80103,145.25368,4407.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,800000.0
12597,4,19.9,3134.0,2.0,2.0,770.0,-37.78929,145.2458,3619.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1050000.0
12598,4,8.9,3084.0,2.0,2.0,635.0,-37.74586,145.07392,3540.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,1800000.0
12599,3,20.6,3064.0,2.0,2.0,568.0,-37.61562,144.92606,5833.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,580500.0
12600,4,15.2,3191.0,2.0,1.0,722.0,-37.94804,145.00756,4497.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2700000.0
12603,3,15.2,3191.0,1.0,2.0,493.0,-37.94901,145.01167,4497.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1725000.0
12605,2,1.9,3205.0,1.0,0.0,109.0,-37.83423,144.95243,5943.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1355000.0
12615,3,10.5,3020.0,1.0,2.0,608.0,-37.77388,144.84368999999995,4217.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,770000.0
12621,4,21.5,3195.0,2.0,2.0,620.0,-38.01345,145.1342,709.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1232000.0
12622,3,14.7,3030.0,1.0,2.0,662.0,-37.89302,144.65938,16166.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,595000.0
12623,4,14.7,3030.0,2.0,2.0,556.0,-37.89463,144.66857,16166.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,621000.0
12624,3,16.5,3049.0,1.0,3.0,681.0,-37.67332,144.9022,2474.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,616000.0
12625,3,6.8,3016.0,1.0,1.0,508.0,-37.85265,144.89376,6380.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1470000.0
12626,2,4.6,3181.0,1.0,1.0,652.0,-37.85556,144.99063,4380.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,810000.0
12629,3,6.3,3013.0,2.0,2.0,492.0,-37.82413,144.87513,6543.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,826000.0
12630,4,6.3,3013.0,2.0,2.0,277.0,-37.8215,144.89614,6543.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,800000.0
12631,3,6.3,3013.0,1.0,0.0,221.0,-37.81284,144.89158999999995,6543.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1100000.0
12632,4,7.5,3040.0,2.0,1.0,484.0,-37.7609,144.89886,1543.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1650000.0
12634,3,11.0,3018.0,1.0,3.0,710.0,-37.87182,144.816,5301.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1248500.0
12635,3,9.4,3025.0,1.0,2.0,667.0,-37.82872,144.84558,5132.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1001000.0
12636,3,9.4,3025.0,1.0,2.0,549.0,-37.84476,144.8472,5132.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,770000.0
12640,3,21.5,3195.0,2.0,2.0,673.0,-38.02094,145.09736999999996,2824.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,1300000.0
12641,3,21.5,3195.0,2.0,2.0,587.0,-38.02105,145.11982,2243.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,870000.0
12642,2,9.5,3034.0,1.0,1.0,1150.0,-37.77091,144.86571,4502.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,470000.0
12643,3,7.9,3103.0,2.0,2.0,679.0,-37.80576,145.06978999999995,5682.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2730000.0
12644,3,9.7,3104.0,2.0,2.0,625.0,-37.80245,145.07963,7809.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2350000.0
12645,2,9.7,3104.0,1.0,1.0,132.0,-37.79681,145.06903,7809.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,905000.0
12647,3,17.3,3193.0,3.0,2.0,725.0,-37.98667,145.02796,5366.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2030000.0
12648,4,11.4,3204.0,3.0,2.0,557.0,-37.92098,145.02422,6795.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2210000.0
12649,4,11.4,3204.0,2.0,2.0,689.0,-37.93031,145.03816,6795.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1450000.0
12650,4,13.8,3165.0,2.0,2.0,648.0,-37.90609,145.0551,10969.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1520000.0
12651,3,13.8,3165.0,1.0,3.0,585.0,-37.92041,145.07901,10969.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1070000.0
12653,4,13.4,3130.0,2.0,2.0,628.0,-37.82942,145.16714,5713.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,1850000.0
12654,3,13.4,3130.0,1.0,2.0,700.0,-37.82378,145.13778,5713.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,1040000.0
12655,4,13.4,3130.0,3.0,2.0,592.0,-37.84307,145.13419,4387.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1100000.0
12658,3,10.9,3128.0,1.0,2.0,667.0,-37.82132,145.12891000000005,4605.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1725000.0
12659,3,8.6,3019.0,1.0,2.0,620.0,-37.78311,144.85331000000005,3589.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,840000.0
12660,3,10.5,3186.0,1.0,3.0,287.0,-37.88879,144.99833,10579.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1342000.0
12661,3,10.5,3186.0,2.0,2.0,709.0,-37.91414,145.00527,10579.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1960000.0
12663,2,5.2,3056.0,1.0,1.0,132.0,-37.7697,144.96866,11918.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,911000.0
12664,2,5.2,3056.0,1.0,1.0,82.0,-37.77761,144.96832,11918.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,640000.0
12665,4,5.2,3056.0,2.0,2.0,317.0,-37.75792,144.97218,11918.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1820000.0
12666,1,5.2,3056.0,1.0,0.0,1250.0,-37.77685,144.95188000000005,11918.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,170000.0
12667,2,4.0,3057.0,1.0,3.0,439.0,-37.76766,144.97638,5533.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1265000.0
12668,2,4.0,3057.0,2.0,1.0,224.0,-37.75995,144.97413,5533.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,950000.0
12669,4,10.8,3105.0,1.0,2.0,753.0,-37.77592,145.09714,4480.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,1225000.0
12671,4,12.1,3083.0,2.0,2.0,538.0,-37.7002,145.06517,10175.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,730000.0
12673,4,10.4,3125.0,1.0,1.0,762.0,-37.84162,145.10435,5678.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1702000.0
12674,3,14.7,3151.0,1.0,1.0,590.0,-37.85029,145.13846,4048.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,980000.0
12676,3,7.7,3124.0,2.0,2.0,593.0,-37.83176,145.0652,8920.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2770000.0
12678,2,10.1,3163.0,1.0,1.0,551.0,-37.8926,145.05868999999996,7822.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1441000.0
12679,3,10.1,3163.0,2.0,2.0,560.0,-37.893,145.05861000000004,7822.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1510000.0
12680,2,10.1,3163.0,2.0,1.0,117.0,-37.88592,145.04781,7822.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,850000.0
12681,3,10.1,3163.0,2.0,2.0,603.0,-37.90206,145.05598,7822.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1500000.0
12682,3,10.1,3163.0,2.0,2.0,338.0,-37.89235,145.04953999999995,7822.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1508000.0
12686,4,17.9,3192.0,2.0,2.0,530.0,-37.96531,145.08502,9758.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,920000.0
12687,4,17.9,3192.0,2.0,2.0,594.0,-37.9727,145.07016000000004,9758.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1165000.0
12688,3,17.9,3192.0,2.0,3.0,638.0,-37.95569,145.06588,9758.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1201000.0
12689,3,17.9,3192.0,1.0,2.0,541.0,-37.96306,145.0803,9758.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,910000.0
12690,4,17.9,3192.0,2.0,2.0,582.0,-37.97531,145.07943,9758.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1200000.0
12691,3,16.7,3168.0,1.0,2.0,1040.0,-37.92614,145.11713,5837.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2950000.0
12692,3,16.7,3168.0,1.0,2.0,340.0,-37.92559,145.10804,5837.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,810000.0
12694,4,3.6,3068.0,3.0,1.0,193.0,-37.79395,144.98899,2954.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1010000.0
12695,2,3.6,3068.0,1.0,1.0,189.0,-37.79335,144.98911,2954.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,980000.0
12696,4,6.7,3058.0,2.0,2.0,301.0,-37.73697,144.97568,11204.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,975000.0
12697,3,6.7,3058.0,1.0,1.0,771.0,-37.74701,144.96369,11204.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,880000.0
12698,3,6.7,3058.0,1.0,3.0,533.0,-37.72631,144.96274,3445.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,841000.0
12699,3,2.0,3066.0,1.0,1.0,112.0,-37.79556,144.98873,4553.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1300000.0
12700,2,2.0,3066.0,1.0,1.0,109.0,-37.79737,144.98492,4553.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,931000.0
12701,3,20.6,3064.0,2.0,2.0,255.0,-37.59735,144.91118,15510.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,492000.0
12702,3,23.0,3136.0,1.0,2.0,857.0,-37.80244,145.29711,11925.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,858000.0
12705,4,22.2,3172.0,2.0,2.0,566.0,-37.97215,145.12389,3940.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1281000.0
12706,3,12.4,3108.0,2.0,1.0,170.0,-37.78267,145.14278000000004,9028.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,751000.0
12710,4,18.0,3095.0,2.0,2.0,782.0,-37.70349,145.16281,6990.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1085000.0
12711,3,18.0,3095.0,2.0,2.0,795.0,-37.72503,145.15142,6990.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,915000.0
12712,4,18.0,3095.0,2.0,2.0,1010.0,-37.72881,145.13703999999996,6990.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,890000.0
12713,3,7.2,3184.0,2.0,2.0,380.0,-37.88922,144.9896,8989.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1800000.0
12714,3,19.6,3076.0,1.0,2.0,555.0,-37.64417,145.04043,10926.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,600000.0
12716,3,7.5,3040.0,1.0,1.0,116.0,-37.73899,144.89291,9264.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,770000.0
12717,3,7.5,3040.0,1.0,2.0,658.0,-37.75009,144.89271000000005,9264.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1150000.0
12718,3,8.2,3041.0,2.0,1.0,292.0,-37.73727,144.8986,1308.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1170000.0
12719,4,5.7,3078.0,1.0,1.0,368.0,-37.77167,145.02015,2970.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1255000.0
12721,3,13.1,3060.0,2.0,2.0,588.0,-37.69403,144.96674,5070.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,680000.0
12722,3,13.1,3060.0,2.0,2.0,350.0,-37.69592,144.96381,5070.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,670000.0
12724,4,15.4,3131.0,2.0,3.0,587.0,-37.84154,145.17606,4385.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,950000.0
12729,3,7.3,3146.0,2.0,2.0,692.0,-37.85672,145.09098999999995,10412.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1738000.0
12730,2,7.3,3146.0,2.0,1.0,704.0,-37.85698,145.04686,10412.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,965000.0
12731,3,7.3,3146.0,2.0,1.0,344.0,-37.85289,145.0944,10412.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1333000.0
12732,2,7.3,3146.0,2.0,1.0,241.0,-37.86277000000001,145.04012,10412.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1366000.0
12733,3,16.7,3150.0,2.0,2.0,714.0,-37.88809000000001,145.19011,15321.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1275000.0
12734,3,16.7,3150.0,1.0,0.0,727.0,-37.8763,145.17166,15321.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1750000.0
12737,3,16.1,3088.0,2.0,2.0,587.0,-37.68569,145.10902,8524.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,922000.0
12738,4,16.1,3088.0,2.0,2.0,734.0,-37.6929,145.1272,8524.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,865000.0
12741,3,13.8,3188.0,2.0,2.0,604.0,-37.93105,144.99437,5454.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2515000.0
12742,3,13.8,3188.0,1.0,3.0,627.0,-37.94515,145.01886000000005,5454.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1520000.0
12743,4,13.8,3188.0,2.0,2.0,620.0,-37.93478,145.01156,5454.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2550000.0
12744,4,13.8,3188.0,2.0,2.0,412.0,-37.93598,145.01152,5454.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1820000.0
12745,3,13.8,3188.0,1.0,1.0,464.0,-37.93753,145.0102,5454.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1450000.0
